nom_norm,code_postal,code_insee,lat,lon,population,dept,nom
CHARCE SAINT ELLIER SUR AUBANCE,49320,49050,47.33920,-0.40870,0,49,Charcé-Saint-Ellier-sur-Aubance
CHARDES,17130,17240,45.28590,-0.38620,0,17,Chardes
CHARMOILLES,52260,52432,47.94760,5.30900,0,52,Charmoilles
CHARRAIS,86380,86281,46.72970,0.26340,0,86,Charrais
CHARTRENE,49150,49018,47.55980,-0.11430,0,49,Chartrené
CHASSAGNY,69700,69179,45.58980,4.70410,0,69,Chassagny
CHASSE,72610,72137,48.43030,0.23650,0,72,Chassé
CHASSEGUEY,50520,50260,48.67900,-1.01610,0,50,Chasseguey
CHASSERADES,48250,48027,44.50990,3.74900,0,48,Chasseradès
CHASTEL SUR MURAT,15300,15138,45.12360,2.85010,0,15,Chastel-sur-Murat
CHASTENAY,89560,89283,47.65920,3.41630,0,89,Chastenay
CHATEAU DES PRES,39150,39258,46.52870,5.90910,0,39,Château-des-Prés
CHATEAU DU LOIR,72500,72071,47.69550,0.42130,0,72,Château-du-Loir
CHATEAU GONTIER,53200,53062,47.82100,-0.70100,0,53,Château-Gontier
CHATEAUNEUF DE CHABRE,05300,05118,44.25160,5.83380,0,05,Châteauneuf-de-Chabre
CHATEAUNEUF LES MOUSTIERS,04120,04144,43.80100,6.32300,0,04,Châteauneuf-lès-Moustiers
CHATEAUNEUF SUR SARTHE,49330,49080,47.69700,-0.54990,0,49,Châteauneuf-sur-Sarthe
CHATELAIS,49520,49331,47.71110,-0.85400,0,49,Châtelais
CHATELAUDREN,22170,22206,48.53110,-2.98720,0,22,Châtelaudren
CHATILLON EN MICHAILLE,01200,01033,46.12340,5.79440,0,01,Châtillon-en-Michaille
CHATILLON SUR BAR,08240,08057,49.46240,4.81780,0,08,Châtillon-sur-Bar
CHATOILLENOT,52190,52189,47.68610,5.22020,0,52,Chatoillenot
CHATRES LA FORET,53600,53097,48.14230,-0.43280,0,53,Châtres-la-Forêt
CHAUDRON EN MAUGES,49600,49218,47.24940,-1.02040,0,49,Chaudron-en-Mauges
CHAUMERE,35113,35096,48.06540,-1.40510,0,35,Chaumeré
CHAUMONT D ANJOU,49140,49163,47.56060,-0.25630,0,49,Chaumont-d'Anjou
CHAUX LES CLERVAL,25340,25156,47.38750,6.50210,0,25,Chaux-lès-Clerval
CHAVAGNES,49540,49086,47.26900,-0.44300,0,49,Chavagnes
CHAVAIGNES,49490,49228,47.51110,0.10270,0,49,Chavaignes
CHAVORNAY,01260,01453,45.91530,5.73460,0,01,Chavornay
CHAZE HENRY,49520,49248,47.72320,-1.10860,0,49,Chazé-Henry
CHAZELOT,25680,25505,47.47660,6.35000,0,25,Chazelot
CHAZOY,25170,25101,47.26090,5.78100,0,25,Chazoy
CHEF DU PONT,50480,50523,49.42050,-1.29670,0,50,Chef-du-Pont
CHEFFREVILLE TONNENCOURT,14290,14371,49.00140,0.22310,0,14,Cheffreville-Tonnencourt
CHEHERY,08450,08115,49.61450,4.86990,0,08,Chéhéry
CHEMAULT,45340,45035,48.03900,2.35760,0,45,Chemault
CHEMELLIER,49320,49050,47.33920,-0.40870,0,49,Chemellier
CHEMERE,44680,44005,47.15610,-1.91530,0,44,Chéméré
CHEMERY SUR BAR,08450,08115,49.61450,4.86990,0,08,Chémery-sur-Bar
CHEMILLE,49750,49092,47.22110,-0.69640,0,49,Chemillé
CHEMIRE SUR SARTHE,49640,49220,47.71810,-0.38160,0,49,Chemiré-sur-Sarthe
CHENAUD,24410,24316,45.19810,0.05790,0,24,Chenaud
CHENE ARNOULT,89120,89086,47.87860,3.10730,0,89,Chêne-Arnoult
CHENECHE,86380,86281,46.72970,0.26340,0,86,Cheneché
CHENEDOLLE,14410,14726,48.86190,-0.71730,0,14,Chênedollé
CHENEDOUIT,61210,61339,48.77110,-0.28890,0,61,Chênedouit
CHENEHUTTE TREVES CUNAULT,49350,49261,47.34240,-0.23520,0,49,Chênehutte-Trèves-Cunault
CHENILLE CHANGE,49220,49067,47.67870,-0.65850,0,49,Chenillé-Changé
CHENNEVIERES,55500,55358,48.67540,5.38900,0,55,Chennevières
CHERBOURG OCTEVILLE,50470,50129,49.62770,-1.63560,0,50,Cherbourg-Octeville
CHERENCE LE ROUSSEL,50520,50260,48.67900,-1.01610,0,50,Chérencé-le-Roussel
CHERRE,49330,49080,47.69700,-0.54990,0,49,Cherré
CHERREAU,72400,72080,48.17420,0.67100,0,72,Cherreau
CHERVES RICHEMONT,16370,16097,45.74800,-0.37400,0,16,Cherves-Richemont
CHEUX,14740,14098,49.19630,-0.53980,0,14,Cheux
CHEVIRE LE ROUGE,49150,49018,47.55980,-0.11430,0,49,Cheviré-le-Rouge
CHICHEBOVILLE,14370,14456,49.11230,-0.18980,0,14,Chicheboville
CHIDRAC,63320,63109,45.55380,3.15020,0,63,Chidrac
CHIGNE,49490,49228,47.51110,0.10270,0,49,Chigné
CHIGY,89320,89411,48.17670,3.46410,0,89,Chigy
CHOUZY SUR CISSE,41150,41055,47.53000,1.21260,0,41,Chouzy-sur-Cisse
CHOYE,70700,70152,47.40010,5.75490,0,70,Choye
CISERY,89420,89197,47.52430,4.07010,0,89,Cisery
CLAIREFOUGERE,61800,61292,48.80060,-0.67870,0,61,Clairefougère
CLAZAY,79300,79049,46.86540,-0.47330,0,79,Clazay
CLEFS,49150,49018,47.55980,-0.11430,0,49,Clefs
CLERMAIN,71520,71134,46.35470,4.56490,0,71,Clermain
CLINCHAMPS SUR ORNE,14320,14349,49.08120,-0.39630,0,14,Clinchamps-sur-Orne
COETLOGON,22210,22241,48.09570,-2.58850,0,22,Coëtlogon
COGLES,35460,35191,48.45230,-1.34030,0,35,Coglès
COIGNY,50250,50273,49.30530,-1.44170,0,50,Coigny
COLLIGNY,57530,57148,49.10400,6.33840,0,57,Colligny
COLLINEE,22330,22046,48.28370,-2.51440,0,22,Collinée
COLLONGES LES PREMIERES,21110,21183,47.23030,5.29150,0,21,Collonges-lès-Premières
COLOMBEY LES CHOISEUL,52240,52074,48.08620,5.61760,0,52,Colombey-lès-Choiseul
COLONARD CORUBERT,61340,61309,48.35850,0.69580,0,61,Colonard-Corubert
COLROY LA GRANDE,88490,88361,48.32120,7.09840,0,88,Colroy-la-Grande
COLY,24290,24364,45.06340,1.24560,0,24,Coly
COMBREE,49520,49248,47.72320,-1.10860,0,49,Combrée
COMIAC,46190,46311,44.90010,2.03400,0,46,Comiac
COMMELLE,38260,38479,45.43200,5.21530,0,38,Commelle
COMMISSEY,89430,89407,47.84820,4.08310,0,89,Commissey
CONCOURSON SUR LAYON,49700,49125,47.19880,-0.30530,0,49,Concourson-sur-Layon
CONDE SUR HUISNE,61110,61116,48.38400,0.87140,0,61,Condé-sur-Huisne
CONDE SUR ITON,27240,27198,48.86060,1.04810,0,27,Condé-sur-Iton
CONDE SUR NOIREAU,14770,14174,48.88520,-0.57790,0,14,Condé-sur-Noireau
CONDEAU,61110,61116,48.38400,0.87140,0,61,Condeau
CONILHAC DE LA MONTAGNE,11300,11323,42.99040,2.20750,0,11,Conilhac-de-la-Montagne
CONQUES,12320,12218,44.58170,2.38950,0,12,Conques
CONS SAINTE COLOMBE,74210,74167,45.75970,6.35340,0,74,Cons-Sainte-Colombe
CONTIGNE,49330,49080,47.69700,-0.54990,0,49,Contigné
CONTRIERES,50660,50419,48.96800,-1.43220,0,50,Contrières
CORBES,30140,30329,44.06460,3.92480,0,30,Corbès
CORCELLES,01110,01080,46.03710,5.58820,0,01,Corcelles
CORDEAC,38710,38456,44.82440,5.83080,0,38,Cordéac
CORDIEUX,01120,01262,45.88680,5.01850,0,01,Cordieux
CORDIRON,25170,25101,47.26090,5.78100,0,25,Cordiron
CORGIRNON,52500,52083,47.77180,5.52850,0,52,Corgirnon
CORLEE,52200,52269,47.85970,5.33640,0,52,Corlée
CORMARANCHE EN BUGEY,01110,01185,45.93050,5.57750,0,01,Cormaranche-en-Bugey
CORNE,49800,49307,47.46950,-0.37340,0,49,Corné
CORNIEVILLE,55200,55258,48.78320,5.71190,0,55,Corniéville
CORNY,27700,27070,49.28910,1.45420,0,27,Corny
COSSE D ANJOU,49750,49092,47.22110,-0.69640,0,49,Cossé-d'Anjou
COTTIER,25410,25374,47.20950,5.75470,0,25,Cottier
COUDEKERQUE VILLAGE,59380,59588,51.00920,2.44530,0,59,Coudekerque-Village
COUDRECEAU,28400,28236,48.33650,0.89000,0,28,Coudreceau
COUHE,86700,86082,46.31690,0.21260,0,86,Couhé
COULANS SUR LIZON,25330,25223,47.01380,5.99860,0,25,Coulans-sur-Lizon
COULEDOUX,31440,31085,42.91690,0.77220,0,31,Couledoux
COULONGE SUR CHARENTE,17350,17397,45.88190,-0.68590,0,17,Coulonge-sur-Charente
COULONGES LES SABLONS,61110,61116,48.38400,0.87140,0,61,Coulonges-les-Sablons
COULVAIN,14310,14579,49.03170,-0.69750,0,14,Coulvain
COUPESARTE,14370,14431,49.08600,-0.01690,0,14,Coupesarte
COURCELLES VAL D ESNOMS,52190,52189,47.68610,5.22020,0,52,Courcelles-Val-d'Esnoms
COURCHATON,70110,70180,47.52660,6.53840,0,70,Courchaton
COURMENIL,61310,61474,48.78510,0.11260,0,61,Courménil
COURS LA VILLE,69470,69066,46.09680,4.34450,0,69,Cours-la-Ville
COURSON,14380,14658,48.82970,-1.02800,0,14,Courson
COUSANCES AU BOIS,55500,55518,48.77030,5.40320,0,55,Cousances-au-Bois
COUSSERGUES,12340,12177,44.42310,2.85880,0,12,Coussergues
COUTERNE,61410,61096,48.53520,-0.44340,0,61,Couterne
COUTIERES,79340,79105,46.50300,-0.13330,0,79,Coutières
COUTURE SUR LOIR,41800,41070,47.74640,0.66590,0,41,Couture-sur-Loir
CRAN GEVRIER,74960,74010,45.90240,6.12640,0,74,Cran-Gevrier
CRAS SUR REYSSOUZE,01340,01130,46.32710,5.18220,0,01,Cras-sur-Reyssouze
CRE SUR LOIR,72200,72025,47.67580,-0.16280,0,72,Cré-sur-Loir
CRENAY,52800,52205,48.02340,5.16320,0,52,Crenay
CRESSENSAC,46600,46083,45.01750,1.54990,0,46,Cressensac
CRESSY,76850,76034,49.71470,1.13390,0,76,Cressy
CREUE,55210,55551,48.98630,5.73460,0,55,Creuë
CREVECOEUR EN AUGE,14370,14431,49.08600,-0.01690,0,14,Crèvecœur-en-Auge
CREZIERES,79110,79083,46.11820,-0.09660,0,79,Crézières
CRIMOLOIS,21800,21452,47.27230,5.11430,0,21,Crimolois
CROISSANVILLE,14370,14431,49.08600,-0.01690,0,14,Croissanville
CROIXANVEC,56920,56213,48.11900,-2.88250,0,56,Croixanvec
CRUEJOULS,12340,12177,44.42310,2.85880,0,12,Cruéjouls
CUBJAC,24640,24147,45.23250,0.96230,0,24,Cubjac
CUBRY LES SOING,70130,70492,47.58720,5.88330,0,70,Cubry-lès-Soing
CUGAND,85610,85076,47.04740,-1.25740,0,85,Cugand
CUISIAT,01370,01426,46.28160,5.35370,0,01,Cuisiat
CULOZ,01350,01138,45.85530,5.77160,0,01,Culoz
CUON,49150,49018,47.55980,-0.11430,0,49,Cuon
CURCY SUR ORNE,14220,14689,48.98710,-0.52220,0,14,Curcy-sur-Orne
CUTTURA,39170,39491,46.41330,5.79850,0,39,Cuttura
DALLET,63115,63226,45.76030,3.24210,0,63,Dallet
DAMPIERRE AU TEMPLE,51400,51485,49.04190,4.38630,0,51,Dampierre-au-Temple
DAMPIERRE SUR BLEVY,28170,28226,48.63000,1.15270,0,28,Dampierre-sur-Blévy
DAMPIERRE SUR LOIRE,49400,49328,47.26450,-0.08370,0,49,Dampierre-sur-Loire
DAMPSMESNIL,27630,27213,49.17510,1.57080,0,27,Dampsmesnil
DANCE,42590,42268,45.88580,4.05780,0,42,Dancé
DANVOU LA FERRIERE,14770,14027,48.99080,-0.65450,0,14,Danvou-la-Ferrière
DAREIZE,69490,69157,45.88860,4.49480,0,69,Dareizé
DARNAC,87330,87028,46.22930,0.89870,0,87,Darnac
DAUMERAY,49640,49220,47.71810,-0.38160,0,49,Daumeray
DEBATS RIVIERE D ORPRA,42130,42084,45.77750,3.91860,0,42,Débats-Rivière-d'Orpra
DENEZE SOUS LE LUDE,49490,49228,47.51110,0.10270,0,49,Dénezé-sous-le-Lude
DENNEVILLE,50580,50412,49.34030,-1.68880,0,50,Denneville
DERCHIGNY,76910,76618,49.96120,1.23430,0,76,Derchigny
DESSIA,39320,39273,46.37930,5.48250,0,39,Dessia
DEUX EVAILLES,53150,53161,48.16360,-0.55750,0,53,Deux-Évailles
DEUXNOUDS AUX BOIS,55300,55274,48.96250,5.60000,0,55,Deuxnouds-aux-Bois
DEUXNOUDS DEVANT BEAUZEE,55250,55040,48.96580,5.21830,0,55,Deuxnouds-devant-Beauzée
DICY,89120,89086,47.87860,3.10730,0,89,Dicy
DIDENHEIM,68350,68056,47.71650,7.31480,0,68,Didenheim
DIGULLEVILLE,50690,50041,49.65460,-1.82140,0,50,Digulleville
DILO,89320,89014,48.10470,3.58770,0,89,Dilo
DIO ET VALQUIERES,34650,34144,43.69770,3.19510,0,34,Dio-et-Valquières
DISSAIS,85320,85135,46.53210,-1.23220,0,85,Dissais
DISSE SOUS LE LUDE,72800,72176,47.64040,0.14320,0,72,Dissé-sous-le-Lude
DOMPIERRE DU CHEMIN,35210,35163,48.28230,-1.13010,0,35,Dompierre-du-Chemin
DOMPIERRE SUR HERY,58420,58026,47.25930,3.53600,0,58,Dompierre-sur-Héry
DOMREMY AUX BOIS,55500,55179,48.74250,5.40830,0,55,Domremy-aux-Bois
DONNEMARIE,52800,52353,48.04190,5.36350,0,52,Donnemarie
DONZY LE NATIONAL,71250,71582,46.46800,4.58510,0,71,Donzy-le-National
DORNOT,57130,57021,49.06450,6.04740,0,57,Dornot
DOUAUMONT,55400,55537,49.21410,5.45180,0,55,Douaumont
DOUCY,73260,73187,45.52610,6.46660,0,73,Doucy
DOUE LA FONTAINE,49700,49125,47.19880,-0.30530,0,49,Doué-la-Fontaine
DOULAIZE,25330,25223,47.01380,5.99860,0,25,Doulaize
DRAIN,49530,49126,47.30420,-1.21350,0,49,Drain
DREUIL LES MOLLIENS,80540,80554,49.87970,2.01410,0,80,Dreuil-lès-Molliens
DRIGNAC,15700,15003,45.16170,2.33410,0,15,Drignac
DROYES,52220,52411,48.47020,4.70620,0,52,Droyes
DUCEY,50220,50168,48.62000,-1.26610,0,50,Ducey
EBEON,17770,17026,45.84470,-0.42590,0,17,Ébéon
EBERBACH WOERTH,67110,67176,48.91120,7.68070,0,67,Eberbach-Wœrth
ECHEMIRE,49150,49018,47.55980,-0.11430,0,49,Échemiré
ECOMAN,41290,41273,47.86810,1.29360,0,41,Écoman
ECOQUENEAUVILLE,50480,50523,49.42050,-1.29670,0,50,Écoquenéauville
ECOS,27630,27213,49.17510,1.57080,0,27,Écos
ECOUCHE,61200,61153,48.72320,-0.13160,0,61,Écouché
ECULLEVILLE,50690,50041,49.65460,-1.82140,0,50,Éculleville
ELAN,08160,08173,49.67180,4.73980,0,08,Élan
EMBOURIE,16240,16253,46.03180,0.00710,0,16,Embourie
ENENCOURT LE SEC,60240,60209,49.29590,1.92900,0,60,Énencourt-le-Sec
ENGUINEGATTE,62145,62295,50.59490,2.28010,0,62,Enguinegatte
ENQUIN LES MINES,62145,62295,50.59490,2.28010,0,62,Enquin-les-Mines
EPERRAIS,61400,61196,48.38410,0.50390,0,61,Eperrais
EPERSY,73410,73010,45.78650,5.91490,0,73,Épersy
EPINANT,52240,52332,47.99750,5.53870,0,52,Épinant
EPINAY,27410,27049,48.98690,0.67010,0,27,Épinay
EPINEUX LE SEGUIN,53340,53017,47.93620,-0.38010,0,53,Épineux-le-Seguin
EPISY,77250,77316,48.35450,2.82330,0,77,Épisy
EQUEURDREVILLE HAINNEVILLE,50470,50129,49.62770,-1.63560,0,50,Équeurdreville-Hainneville
ERIZE LA GRANDE,55260,55442,48.88470,5.24920,0,55,Érize-la-Grande
ESCAUFOURT,59360,59545,50.05260,3.51950,0,59,Escaufourt
ESERY,74930,74220,46.13670,6.26460,0,74,Ésery
ESPARRON LA BATIE,04250,04023,44.32330,6.18320,0,04,Esparron-la-Bâtie
ESQUIBIEN,29770,29003,48.02800,-4.56510,0,29,Esquibien
ESSERVAL COMBE,39250,39329,46.79330,6.05230,0,39,Esserval-Combe
ESSEY LES EAUX,52800,52353,48.04190,5.36350,0,52,Essey-les-Eaux
ESSEY LES PONTS,52120,52114,48.02630,4.94100,0,52,Essey-les-Ponts
ESTABLES,48700,48127,44.65310,3.47620,0,48,Estables
ESTOUCHES,91660,91390,48.32010,2.09630,0,91,Estouches
ESTOUTEVILLE ECALLES,76750,76146,49.58590,1.33940,0,76,Estouteville-Écalles
ESTREES EN CHAUSSEE,80200,80557,49.87830,3.00870,0,80,Estrées-en-Chaussée
ESTRY,14410,14726,48.86190,-0.71730,0,14,Estry
ETABLE,73110,73215,45.46200,6.12530,0,73,Étable
ETABLES SUR MER,22680,22055,48.61670,-2.83720,0,22,Étables-sur-Mer
ETINEHEM,80340,80295,49.92420,2.68540,0,80,Étinehem
ETOUVY,14350,14061,48.96160,-0.84000,0,14,Étouvy
ETREZ,01340,01130,46.32710,5.18220,0,01,Étrez
ETROITEFONTAINE,70110,70031,47.59240,6.51780,0,70,Étroitefontaine
ETUSSON,79150,79280,47.03430,-0.52810,0,79,Étusson
EVAILLE,72120,72128,47.88370,0.62010,0,72,Évaillé
EVIRES,74570,74282,46.00570,6.22750,0,74,Évires
EXMES,61310,61474,48.78510,0.11260,0,61,Exmes
EYLIAC,24640,24026,45.15770,0.88000,0,24,Eyliac
EYVIRAT,24530,24064,45.37560,0.65960,0,24,Eyvirat
FA,11260,11131,42.92630,2.15730,0,11,Fa
FAINS LA FOLIE,28150,28406,48.21080,1.67160,0,28,Fains-la-Folie
FAMILLY,14290,14371,49.00140,0.22310,0,14,Familly
FARGNIERS,02700,02738,49.65620,3.29490,0,02,Fargniers
FARONVILLE,45480,45240,48.21510,2.02150,0,45,Faronville
FAU DE PEYRE,48130,48009,44.69230,3.27300,0,48,Fau-de-Peyre
FAUCOUCOURT,02320,02018,49.51590,3.44260,0,02,Faucoucourt
FAUVILLE EN CAUX,76640,76258,49.65170,0.60390,0,76,Fauville-en-Caux
FAVERAYE MACHELLES,49750,49345,47.27190,-0.53950,0,49,Faveraye-Mâchelles
FAVEROLLES EN BERRY,36600,36244,47.17690,1.42230,0,36,Faverolles-en-Berry
FAYE D ANJOU,49750,49345,47.27190,-0.53950,0,49,Faye-d'Anjou
FEAS,64570,64225,43.15750,-0.69420,0,64,Féas
FEISSONS SUR ISERE,73260,73187,45.52610,6.46660,0,73,Feissons-sur-Isère
FEL,61310,61474,48.78510,0.11260,0,61,Fel
FERVAQUES,14290,14371,49.00140,0.22310,0,14,Fervaques
FEUGUEROLLES SUR SEULLES,14250,14581,49.13380,-0.69930,0,14,Feuguerolles-sur-Seulles
FIERVILLE BRAY,14540,14005,49.08640,-0.19050,0,14,Fierville-Bray
FITILIEU,38490,38001,45.53140,5.58520,0,38,Fitilieu
FLAT,63500,63160,45.57410,3.31100,0,63,Flat
FLAUGNAC,46170,46103,44.28590,1.42550,0,46,Flaugnac
FLEURIGNE,35133,35062,48.34590,-1.09680,0,35,Fleurigné
FLEURIGNY,89260,89414,48.29860,3.38310,0,89,Fleurigny
FLEURY SUR AIRE,55250,55389,49.00620,5.17560,0,55,Fleury-sur-Aire
FLORNOY,52130,52497,48.54730,5.01080,0,52,Flornoy
FLOTTEMANVILLE HAGUE,50690,50041,49.65460,-1.82140,0,50,Flottemanville-Hague
FONTAINE GUERIN,49250,49138,47.45360,-0.16950,0,49,Fontaine-Guérin
FONTAINE LE PUITS,73600,73284,45.46750,6.52620,0,73,Fontaine-le-Puits
FONTAINE MILON,49630,49194,47.47130,-0.27850,0,49,Fontaine-Milon
FONTAINE SOUS MONTAIGUILLON,77560,77262,48.61010,3.49840,0,77,Fontaine-sous-Montaiguillon
FONTANES DU CAUSSE,46240,46138,44.64410,1.60400,0,46,Fontanes-du-Causse
FONTCLAIREAU,16230,16206,45.88740,0.18660,0,16,Fontclaireau
FONTENAI LES LOUVETS,61420,61228,48.51820,-0.01350,0,61,Fontenai-les-Louvets
FONTENAI SUR ORNE,61200,61153,48.72320,-0.13160,0,61,Fontenai-sur-Orne
FONTENAY EN VEXIN,27630,27213,49.17510,1.57080,0,27,Fontenay-en-Vexin
FONTENELLE EN BRIE,02540,02458,48.89170,3.50920,0,02,Fontenelle-en-Brie
FONTENERMONT,14380,14658,48.82970,-1.02800,0,14,Fontenermont
FONTENOUILLES,89120,89086,47.87860,3.10730,0,89,Fontenouilles
FORET LA FOLIE,27630,27213,49.17510,1.57080,0,27,Forêt-la-Folie
FORT MARDYCK,59640,59183,51.01830,2.34310,0,59,Fort-Mardyck
FOUCARVILLE,50480,50523,49.42050,-1.29670,0,50,Foucarville
FOUGERES SUR BIEVRE,41700,41059,47.43270,1.38510,0,41,Fougères-sur-Bièvre
FOULZY,08260,08189,49.85310,4.38420,0,08,Foulzy
FOURGES,27630,27213,49.17510,1.57080,0,27,Fourges
FOURMETOT,27680,27263,49.39090,0.55530,0,27,Fourmetot
FOURNOULES,15600,15181,44.68930,2.26540,0,15,Fournoulès
FOURQUEUX,78112,78551,48.93100,2.10520,0,78,Fourqueux
FOUVENT LE BAS,70600,70247,47.65020,5.66370,0,70,Fouvent-le-Bas
FRANCIN,73800,73151,45.48740,5.98120,0,73,Francin
FREIGNE,44540,44180,47.53490,-1.14140,0,44,Freigné
FRENES,61800,61486,48.72830,-0.73370,0,61,Frênes
FRESNAY EN RETZ,44580,44021,47.03500,-1.90190,0,44,Fresnay-en-Retz
FRESNE L ARCHEVEQUE,27700,27070,49.28910,1.45420,0,27,Fresne-l'Archevêque
FRESNE LES REIMS,51110,51075,49.34880,4.08550,0,51,Fresne-lès-Reims
FRESNEAUX MONTCHEVREUIL,60240,60256,49.29040,1.99290,0,60,Fresneaux-Montchevreuil
FRESNOY EN BASSIGNY,52400,52377,48.02630,5.66080,0,52,Fresnoy-en-Bassigny
FRETIGNY,28480,28331,48.35060,1.00290,0,28,Frétigny
FRETTEMOLLE,80290,80436,49.73000,1.87680,0,80,Frettemolle
FRETTES,70600,70122,47.63100,5.49930,0,70,Frettes
FROIDEVILLE,39230,39577,46.79280,5.48030,0,39,Froideville
FRONTENAY SUR DIVE,86330,86225,46.83860,0.08470,0,86,Frontenay-sur-Dive
GAILLARDBOIS CRESSENVILLE,27440,27294,49.33890,1.38640,0,27,Gaillardbois-Cressenville
GARCELLES SECQUEVILLE,14540,14554,49.08700,-0.28110,0,14,Garcelles-Secqueville
GARDES LE PONTAROUX,16320,16198,45.50870,0.27410,0,16,Gardes-le-Pontaroux
GARENCIERES,27220,27277,48.94250,1.26540,0,27,Garencières
GARROSSE,40110,40197,44.03180,-0.91470,0,40,Garrosse
GATELLES,28170,28386,48.55210,1.25490,0,28,Gâtelles
GAVARNIE,65120,65192,42.75710,-0.00540,0,65,Gavarnie
GAVRAY,50450,50197,48.89030,-1.32440,0,50,Gavray
GEDRE,65120,65192,42.75710,-0.00540,0,65,Gèdre
GEE,49250,49021,47.43740,-0.20630,0,49,Gée
GEISWILLER,67270,67153,48.79180,7.51440,0,67,Geiswiller
GEMAGES,61340,61484,48.28830,0.69870,0,61,Gémages
GENE,49370,49367,47.58900,-0.81780,0,49,Gené
GENESLAY,61410,61096,48.53520,-0.44340,0,61,Geneslay
GENICOURT SOUS CONDE,55000,55123,48.87240,5.17110,0,55,Génicourt-sous-Condé
GENNES SUR GLAIZE,53200,53104,47.86050,-0.58500,0,53,Gennes-sur-Glaize
GENNETEIL,49490,49228,47.51110,0.10270,0,49,Genneteil
GENRUPT,52400,52060,47.94260,5.73840,0,52,Genrupt
GEORFANS,70110,70180,47.52660,6.53840,0,70,Georfans
GERAUVILLIERS,55130,55026,48.54340,5.57810,0,55,Gérauvilliers
GERMIGNONVILLE,28150,28406,48.21080,1.67160,0,28,Germignonville
GERNICOURT,51220,51171,49.37940,3.89200,0,51,Gernicourt
GERROTS,14430,14743,49.17770,-0.00810,0,14,Gerrots
GESTE,49600,49023,47.20280,-0.98440,0,49,Gesté
GIEVILLE,50160,50601,48.99610,-0.97400,0,50,Giéville
GIMBRETT,67370,67034,48.68410,7.63350,0,67,Gimbrett
GINGSHEIM,67270,67539,48.72280,7.61750,0,67,Gingsheim
GIONGES,51190,51612,48.92270,3.97140,0,51,Gionges
GIRMONT,88150,88465,48.24980,6.42440,0,88,Girmont
GIRONVILLE SOUS LES COTES,55200,55258,48.78320,5.71190,0,55,Gironville-sous-les-Côtes
GISAY LA COUDRE,27410,27049,48.98690,0.67010,0,27,Gisay-la-Coudre
GIVARLAIS,03190,03158,46.47520,2.68950,0,03,Givarlais
GLAINANS,25340,25018,47.37690,6.57810,0,25,Glainans
GLENAC,56200,56061,47.76090,-2.13600,0,56,Glénac
GLENNES,02160,02439,49.35550,3.67760,0,02,Glennes
GLICOURT,76910,76618,49.96120,1.23430,0,76,Glicourt
GLOS LA FERRIERE,61550,61167,48.84360,0.49510,0,61,Glos-la-Ferrière
GODISSON,61240,61275,48.69500,0.26690,0,61,Godisson
GONAINCOURT,52150,52064,48.22250,5.61230,0,52,Gonaincourt
GONCOURT,52150,52064,48.22250,5.61230,0,52,Goncourt
GOUCHAUPRE,76910,76618,49.96120,1.23430,0,76,Gouchaupre
GOULET,61150,61194,48.75090,-0.11940,0,61,Goulet
GOULIER,09220,09334,42.77460,1.47350,0,09,Goulier
GOURFALEUR,50750,50546,49.03650,-1.13200,0,50,Gourfaleur
GOURZON,52170,52265,48.54790,5.06500,0,52,Gourzon
GOUY L HOPITAL,80640,80443,49.84060,1.90410,0,80,Gouy-l'Hôpital
GOUZE,64300,64396,43.42510,-0.66060,0,64,Gouze
GOUZOUGNAT,23230,23093,46.19010,2.21930,0,23,Gouzougnat
GRAINVILLE,27440,27294,49.33890,1.38640,0,27,Grainville
GRANCHAIN,27410,27049,48.98690,0.67010,0,27,Granchain
GRAND CASTANG,24150,24260,44.87820,0.77550,0,24,Grand-Castang
GRAND VABRE,12320,12218,44.58170,2.38950,0,12,Grand-Vabre
GRANDCHAMP LE CHATEAU,14370,14431,49.08600,-0.01690,0,14,Grandchamp-le-Château
GRANDE RIVIERE,39150,39258,46.52870,5.90910,0,39,Grande-Rivière
GRANGES DE VIENNEY,25360,25417,47.20790,6.23850,0,25,Granges-de-Vienney
GRANIER,73210,73006,45.56610,6.61190,0,73,Granier
GRENY,76910,76618,49.96120,1.23430,0,76,Greny
GRESIN,73240,73236,45.61020,5.67030,0,73,Gresin
GREUCOURT,70130,70418,47.53810,5.89110,0,70,Greucourt
GREVILLE HAGUE,50690,50041,49.65460,-1.82140,0,50,Gréville-Hague
GREZILLE,49350,49261,47.34240,-0.23520,0,49,Grézillé
GRIESBACH,67110,67176,48.91120,7.68070,0,67,Griesbach
GRIESBACH LE BASTBERG,67330,67061,48.81430,7.46650,0,67,Griesbach-le-Bastberg
GROSLEE,01300,01338,45.70110,5.58230,0,01,Groslée
GRUGE L HOPITAL,49520,49248,47.72320,-1.10860,0,49,Grugé-l'Hôpital
GRUSSE,39190,39576,46.60470,5.46190,0,39,Grusse
GUEHEBERT,50660,50419,48.96800,-1.43220,0,50,Guéhébert
GUEMICOURT,80430,80703,49.82520,1.74520,0,80,Guémicourt
GUERCHY,89113,89196,47.90250,3.43440,0,89,Guerchy
GUEYTES ET LABASTIDE,11230,11080,43.07470,1.98990,0,11,Gueytes-et-Labastide
GUEYZE,47170,47302,44.06280,0.13030,0,47,Gueyze
GUIBERMESNIL,80430,80456,49.82230,1.80340,0,80,Guibermesnil
