nom_norm,code_postal,code_insee,lat,lon,population,dept
LAJOUX,01410,39274,46.39280,6.00670,287,39
LAJOUX,39310,39274,46.39280,6.00670,287,39
LALACELLE,61320,61213,48.46940,-0.12490,263,61
LALANDE,89130,89217,47.68070,3.30880,123,89
LALANDE DE POMEROL,33500,33222,44.95520,-0.20360,618,33
LALANDE EN SON,60590,60343,49.38950,1.78450,606,60
LALANDELLE,60850,60344,49.38790,1.86900,504,60
LALANDUSSE,47330,47132,44.66020,0.52360,219,47
LALANNE,32500,32184,43.80630,0.67650,134,32
LALANNE,65230,65249,43.27120,0.58720,99,65
LALANNE ARQUE,32140,32185,43.32640,0.63990,149,32
LALANNE TRIE,65220,65250,43.31140,0.33930,118,65
LALAYE,67220,67255,48.33840,7.23410,481,67
LALBENQUE,46230,46148,44.33560,1.56300,1899,46
LALEU,61170,61215,48.53690,0.36690,362,61
LALEU,80270,80459,49.94170,1.93680,98,80
LALEVADE D ARDECHE,07380,07127,44.65270,4.31610,1120,07
LALHEUE,71240,71252,46.65110,4.79020,363,71
LALINDE,24150,24223,44.85800,0.74420,2931,24
LALIZOLLE,03450,03135,46.16150,3.00100,399,03
LALLAING,59167,59327,50.38680,3.17190,6287,59
LALLEU,35320,35140,47.85400,-1.51850,593,35
LALLEY,38930,38204,44.75070,5.68160,178,38
LALOBBE,08460,08243,49.67040,4.36780,166,08
LALOEUF,54115,54291,48.46620,6.00870,306,54
LALONGUE,64350,64307,43.47940,-0.18880,201,64
LALONQUETTE,64450,64308,43.49050,-0.31760,261,64
LALOUBERE,65310,65251,43.20790,0.07660,1846,65
LALOURET LAFFITEAU,31800,31268,43.18640,0.69870,134,31
LALOUVESC,07520,07128,45.11690,4.52160,388,07
LALUQUE,40465,40142,43.85330,-0.98160,1102,40
LAMA,20218,2B136,42.58310,9.16900,155,2B
LAMADELEINE VAL DES ANGES,90170,90061,47.76200,6.90670,46,90
LAMAGDELAINE,46090,46149,44.47680,1.50110,721,46
LAMAGISTERE,82360,82089,44.13090,0.82280,1218,82
LAMAGUERE,32260,32186,43.48620,0.68430,81,32
LAMAIDS,03380,03136,46.30200,2.44100,210,03
LAMALOU LES BAINS,34240,34126,43.59820,3.08470,2389,34
LAMANCINE,52310,52260,48.21120,5.11570,124,52
LAMANERE,66230,66091,42.36280,2.51910,62,66
LAMANON,13113,13049,43.70730,5.08980,2097,13
LAMARCHE,88320,88258,48.06170,5.77270,786,88
LAMARCHE SUR SAONE,21760,21337,47.27430,5.37110,1382,21
LAMARGELLE,21440,21338,47.51560,4.83760,142,21
LAMARONDE,80290,80460,49.80300,1.90580,51,80
LAMARQUE,33460,33220,45.09610,-0.71800,1335,33
LAMARQUE PONTACQ,65380,65252,43.16280,-0.10150,862,65
LAMARQUE RUSTAING,65220,65253,43.27460,0.29540,54,65
LAMASQUERE,31600,31269,43.48570,1.25000,1682,31
LAMASTRE,07270,07129,44.97670,4.59110,2327,07
LAMATH,54300,54292,48.52200,6.43880,180,54
LAMAYOU,64460,64309,43.38400,-0.02720,214,64
LAMAZERE,32300,32187,43.56250,0.45200,129,32
LAMAZIERE BASSE,19160,19102,45.36320,2.17270,281,19
LAMAZIERE HAUTE,19340,19103,45.68010,2.38630,65,19
LAMBACH,57410,57376,49.03010,7.36410,463,57
LAMBALLE ARMOR,22400,22093,48.48590,-2.52010,17241,22
LAMBERSART,59130,59328,50.65380,3.02480,27090,59
LAMBERVILLE,50160,50261,49.07970,-0.91400,167,50
LAMBERVILLE,76730,76379,49.77210,1.01260,185,76
LAMBESC,13410,13050,43.66360,5.24930,10024,13
LAMBLORE,28340,28202,48.62540,0.91880,318,28
LAMBRES LEZ AIRE,62120,62486,50.61690,2.40600,1070,62
LAMBRES LEZ DOUAI,59552,59329,50.35480,3.05420,4883,59
LAMBREY,70500,70293,47.76540,5.92930,68,70
LAMBRUISSE,04170,04099,44.04840,6.45380,92,04
LAMEAC,65140,65254,43.33130,0.22950,156,65
LAMECOURT,60600,60345,49.43040,2.46210,196,60
LAMELOUZE,30110,30137,44.19420,3.96060,139,30
LAMENAY SUR LOIRE,58300,58137,46.74590,3.57880,64,58
LAMENTIN,97129,97115,16.24430,-61.66950,18628,971
LAMETZ,08130,08244,49.52430,4.69270,76,08
LAMILLARIE,81120,81133,43.85450,2.15870,517,81
LAMMERVILLE,76730,76380,49.79310,0.96820,302,76
LAMNAY,72320,72156,48.10510,0.71090,928,72
LAMONGERIE,19510,19104,45.53840,1.57890,124,19
LAMONTELARIE,81260,81134,43.62670,2.60410,58,81
LAMONTGIE,63570,63185,45.47520,3.33110,643,63
LAMONTJOIE,47310,47133,44.06950,0.53570,553,47
LAMONZIE MONTASTRUC,24520,24224,44.90040,0.58840,708,24
LAMONZIE SAINT MARTIN,24680,24225,44.83360,0.38560,2742,24
LAMORLAYE,60260,60346,49.16040,2.42620,9082,60
LAMORVILLE,55300,55274,48.96250,5.60000,269,55
LAMOTHE,40250,40143,43.79610,-0.66120,308,40
LAMOTHE,43100,43110,45.31590,3.43090,819,43
LAMOTHE CAPDEVILLE,82130,82090,44.09550,1.39010,1068,82
LAMOTHE CASSEL,46240,46151,44.61320,1.51370,116,46
LAMOTHE CUMONT,82500,82091,43.88180,0.91500,126,82
LAMOTHE FENELON,46350,46152,44.82970,1.42930,330,46
LAMOTHE GOAS,32500,32188,43.87160,0.57110,82,32
LAMOTHE LANDERRON,33190,33221,44.56620,0.06020,1114,33
LAMOTHE MONTRAVEL,24230,24226,44.84660,0.00940,1443,24
LAMOTTE BEUVRON,41600,41106,47.60430,2.02650,4504,41
LAMOTTE BREBIERE,80450,80461,49.89970,2.39520,260,80
LAMOTTE BULEUX,80150,80462,50.18740,1.83690,328,80
LAMOTTE DU RHONE,84840,84063,44.27980,4.68040,403,84
LAMOTTE WARFUSEE,80800,80463,49.87960,2.58250,725,80
LAMOUILLY,55700,55275,49.54800,5.24460,84,55
LAMOURA,39310,39275,46.41030,5.99560,667,39
LAMPAUL GUIMILIAU,29400,29097,48.48010,-4.04310,2032,29
LAMPAUL PLOUARZEL,29810,29098,48.45290,-4.76440,2221,29
LAMPAUL PLOUDALMEZEAU,29830,29099,48.55890,-4.64920,816,29
LAMPERTHEIM,67450,67256,48.65610,7.69660,3457,67
LAMPERTSLOCH,67250,67257,48.96840,7.81910,696,67
LAMURE SUR AZERGUES,69870,69107,46.05300,4.50880,1048,69
LANANS,25360,25324,47.29320,6.44650,163,25
LANARCE,07660,07130,44.73100,4.00270,212,07
LANARVILY,29260,29100,48.56120,-4.38690,401,29
LANAS,07200,07131,44.53390,4.38120,429,07
LANCE,41310,41107,47.68630,1.06780,471,41
LANCHERES,80230,80464,50.16870,1.55320,859,80
LANCHES SAINT HILAIRE,80620,80466,50.10060,2.14800,133,80
LANCHY,02590,02402,49.82970,3.07270,38,02
LANCIE,69220,69108,46.17390,4.72950,1101,69
LANCIEUX,22770,22094,48.60340,-2.14790,1611,22
LANCOME,41190,41108,47.65240,1.13270,123,41
LANCON,08250,08245,49.27650,4.88810,30,08
LANCON,65240,65255,42.88270,0.36830,34,65
LANCON PROVENCE,13680,13051,43.57280,5.17250,9915,13
LANDANGE,57830,57377,48.66970,6.95820,239,57
LANDAS,59310,59330,50.47080,3.29470,2518,59
LANDAUL,56690,56096,47.74080,-3.10380,2516,56
LANDAVILLE,88300,88259,48.28410,5.74670,288,88
LANDAVRAN,35450,35141,48.16300,-1.28620,674,35
LANDEAN,35133,35142,48.41650,-1.13930,1250,35
LANDEBAERON,22140,22095,48.63940,-3.20670,167,22
LANDEBIA,22130,22096,48.51710,-2.33490,461,22
LANDECOURT,54360,54293,48.50070,6.42230,86,54
LANDEDA,29870,29101,48.59440,-4.58260,3702,29
LANDEHEN,22400,22098,48.41880,-2.54410,1444,22
LANDELEAU,29530,29102,48.24970,-3.73320,993,29
LANDELLES,28190,28203,48.46360,1.19060,628,28
LANDELLES ET COUPIGNY,14380,14352,48.89680,-1.00130,818,14
LANDERNEAU,29800,29103,48.44940,-4.26610,16363,29
LANDERONDE,85150,85118,46.65260,-1.57060,2303,85
LANDERROUAT,33790,33223,44.74220,0.16080,217,33
LANDERROUET SUR SEGUR,33540,33224,44.65100,-0.01850,102,33
LANDERSHEIM,67700,67258,48.69110,7.50340,192,67
LANDES,17380,17202,45.99840,-0.60120,575,17
LANDES LE GAULOIS,41190,41109,47.65770,1.17220,721,41
LANDES SUR AJON,14310,14353,49.07380,-0.56870,451,14
LANDES VIEILLES ET NEUVES,76390,76381,49.78470,1.63300,125,76
LANDEVANT,56690,56097,47.77150,-3.11610,4056,56
LANDEVENNEC,29560,29104,48.28020,-4.31040,330,29
LANDEVIEILLE,85220,85120,46.64510,-1.78690,1519,85
LANDEYRAT,15160,15091,45.27340,2.86820,84,15
LANDIFAY ET BERTAIGNEMONT,02120,02403,49.82930,3.60400,241,02
LANDIGOU,61100,61221,48.74290,-0.47530,417,61
LANDIRAS,33720,33225,44.56960,-0.43330,2310,33
LANDISACQ,61100,61222,48.75070,-0.65400,765,61
LANDIVISIAU,29400,29105,48.51630,-4.06150,9426,29
LANDIVY,53190,53125,48.48110,-1.03650,1094,53
LANDOGNE,63380,63186,45.88610,2.65010,228,63
LANDORTHE,31800,31270,43.12880,0.78060,1030,31
LANDOS,43340,43111,44.84800,3.84220,873,43
LANDOUZY LA COUR,02140,02404,49.84450,3.99340,167,02
LANDOUZY LA VILLE,02140,02405,49.85780,4.04890,503,02
LANDRAIS,17290,17203,46.06810,-0.86220,797,17
LANDRECIES,59550,59331,50.11700,3.68410,3407,59
LANDRECOURT LEMPIRE,55100,55276,49.09540,5.33170,226,55
LANDREMONT,54380,54294,48.85860,6.15060,134,54
LANDRES,54970,54295,49.31790,5.80720,989,54
LANDRES ET SAINT GEORGES,08240,08246,49.35040,5.01000,72,08
LANDRESSE,25530,25325,47.25970,6.48550,236,25
LANDRETHUN LE NORD,62250,62487,50.84960,1.77940,1242,62
LANDRETHUN LES ARDRES,62610,62488,50.81370,1.96360,787,62
LANDREVARZEC,29510,29106,48.08780,-4.07570,1882,29
LANDREVILLE,10110,10187,48.07550,4.46590,395,10
LANDRICHAMPS,08600,08247,50.08000,4.82830,126,08
LANDRICOURT,02380,02406,49.51040,3.37170,126,02
LANDRICOURT,51290,51315,48.61290,4.80530,130,51
LANDROFF,57340,57379,48.96560,6.61640,259,57
LANDRY,73210,73142,45.56550,6.76490,813,73
LANDSER,68440,68174,47.68770,7.38520,1633,68
LANDUDAL,29510,29107,48.05850,-3.98150,930,29
LANDUDEC,29710,29108,47.99860,-4.33250,1459,29
LANDUJAN,35360,35143,48.24640,-2.00570,941,35
LANDUNVEZ,29840,29109,48.53790,-4.73920,1579,29
LANESPEDE,65190,65256,43.16510,0.27440,144,65
LANESTER,56600,56098,47.76860,-3.32600,23263,56
LANET,11330,11187,42.96500,2.48680,57,11
LANEUVELLE,52400,52264,47.93540,5.66910,69,52
LANEUVELOTTE,54280,54296,48.72130,6.30460,430,54
LANEUVEVILLE AUX BOIS,54370,54297,48.62100,6.64150,300,54
LANEUVEVILLE DERRIERE FOUG,54570,54298,48.70770,5.80470,155,54
LANEUVEVILLE DEVANT BAYON,54740,54299,48.46940,6.26380,231,54
LANEUVEVILLE DEVANT NANCY,54410,54300,48.65030,6.24710,6630,54
LANEUVEVILLE EN SAULNOIS,57590,57381,48.86490,6.44560,285,57
LANEUVEVILLE LES LORQUIN,57790,57380,48.65290,7.00780,104,57
LANEUVILLE A REMY,52220,52266,48.47310,4.88120,68,52
LANEUVILLE AU PONT,52100,52267,48.62690,4.86730,233,52
LANEUVILLE AU RUPT,55190,55278,48.70710,5.57600,192,55
LANEUVILLE SUR MEUSE,55700,55279,49.49660,5.11880,432,55
LANFAINS,22800,22099,48.36990,-2.91200,1077,22
LANFROICOURT,54760,54301,48.80400,6.31990,133,54
LANGAN,35850,35144,48.23700,-1.84810,1106,35
LANGATTE,57400,57382,48.76220,6.95900,627,57
LANGE,36600,36092,47.07470,1.50330,253,36
LANGEAC,43300,43112,45.07590,3.47750,3499,43
LANGEAIS,37130,37123,47.34770,0.36320,4367,37
LANGENSOULTZBACH,67360,67259,48.97850,7.73150,904,67
LANGERON,58240,58138,46.81800,3.08320,337,58
LANGESSE,45290,45180,47.81840,2.64680,91,45
LANGLADE,30980,30138,43.80210,4.25590,2329,30
LANGLEY,88130,88260,48.36050,6.33190,140,88
LANGOAT,22450,22101,48.73250,-3.30010,1175,22
LANGOELAN,56160,56099,48.11750,-3.23540,403,56
LANGOGNE,48300,48080,44.72110,3.83180,2836,48
LANGOIRAN,33550,33226,44.70710,-0.37340,2215,33
LANGOLEN,29510,29110,48.07360,-3.91100,836,29
LANGON,33210,33227,44.53550,-0.24220,7674,33
LANGON,35660,35145,47.73210,-1.86990,1423,35
LANGON SUR CHER,41320,41110,47.30990,1.84500,821,41
LANGONNET,56630,56100,48.12910,-3.48230,1930,56
LANGOUET,35630,35146,48.25610,-1.81330,604,35
LANGRES,52200,52269,47.85970,5.33640,7421,52
LANGROLAY SUR RANCE,22490,22103,48.55470,-2.01510,991,22
LANGRUNE SUR MER,14830,14354,49.31360,-0.38050,1916,14
LANGUEDIAS,22980,22104,48.39360,-2.20640,563,22
LANGUENAN,22130,22105,48.51270,-2.13440,1170,22
LANGUEUX,22360,22106,48.50200,-2.70870,7939,22
LANGUEVOISIN QUIQUERY,80190,80465,49.74610,2.93210,192,80
LANGUIDIC,56440,56101,47.82950,-3.14850,8042,56
LANGUIMBERG,57810,57383,48.73120,6.88490,155,57
LANGY,03150,03137,46.27660,3.46040,280,03
LANHERES,55400,55280,49.21000,5.71170,54,55
LANHOUARNEAU,29430,29111,48.57530,-4.20590,1282,29
LANILDUT,29840,29112,48.48230,-4.73430,1013,29
LANING,57660,57384,49.03050,6.77430,579,57
LANISCOURT,02000,02407,49.54610,3.53360,216,02
LANLEFF,22290,22108,48.69280,-3.04470,121,22
LANLOUP,22580,22109,48.70960,-2.97060,252,22
LANMERIN,22300,22110,48.73940,-3.35390,575,22
LANMEUR,29620,29113,48.64400,-3.71870,2387,29
LANMODEZ,22610,22111,48.84860,-3.07780,394,22
LANNE,65380,65257,43.16090,0.00400,598,65
LANNE EN BARETOUS,64570,64310,43.07850,-0.78610,481,64
LANNE SOUBIRAN,32110,32191,43.74040,-0.10310,141,32
LANNEANOU,29640,29114,48.49710,-3.66520,342,29
LANNEBERT,22290,22112,48.64980,-3.01180,423,22
LANNECAUBE,64350,64311,43.48060,-0.22080,145,64
LANNEDERN,29190,29115,48.28830,-3.90330,321,29
LANNEMAIGNAN,32240,32189,43.89950,-0.21450,105,32
LANNEMEZAN,65300,65258,43.12480,0.39660,5811,65
LANNEPAX,32190,32190,43.80840,0.22290,528,32
LANNEPLAA,64300,64312,43.46030,-0.82820,301,64
LANNES,47170,47134,44.02560,0.27740,359,47
LANNEUFFRET,29400,29116,48.49590,-4.20210,158,29
LANNILIS,29870,29117,48.57190,-4.52440,5709,29
LANNION,22300,22113,48.74540,-3.46970,20315,22
LANNOY,59390,59332,50.66600,3.21040,1812,59
LANNOY CUILLERE,60220,60347,49.71000,1.73080,278,60
LANNUX,32400,32192,43.64530,-0.22710,216,32
LANO,20244,2B137,42.37530,9.22980,21,2B
LANOBRE,15270,15092,45.43550,2.55670,1351,15
LANOUAILLE,24270,24227,45.37890,1.13180,926,24
LANOUX,09130,09151,43.12050,1.42440,60,09
LANQUAIS,24150,24228,44.81600,0.67090,506,24
LANQUES SUR ROGNON,52800,52271,48.08300,5.36380,213,52
LANQUETOT,76210,76382,49.58130,0.53600,1151,76
LANRELAS,22250,22114,48.25180,-2.29600,874,22
LANRIGAN,35270,35148,48.39080,-1.69260,136,35
LANRIVAIN,22480,22115,48.35100,-3.20860,464,22
LANRIVOARE,29290,29119,48.46830,-4.63680,1551,29
LANRODEC,22170,22116,48.49770,-3.04340,1387,22
LANS,71380,71253,46.76430,4.93430,952,71
LANS EN VERCORS,38250,38205,45.12540,5.58580,2751,38
LANSAC,33710,33228,45.06510,-0.53680,663,33
LANSAC,65350,65259,43.22170,0.17340,185,65
LANSAC,66720,66092,42.76850,2.56510,89,66
LANSARGUES,34130,34127,43.63140,4.07890,3233,34
LANTA,31570,31271,43.55730,1.66870,2283,31
LANTABAT,64640,64313,43.26340,-1.13210,297,64
LANTAGES,10210,10188,48.08120,4.20140,221,10
LANTAN,18130,18121,46.90350,2.65890,96,18
LANTEFONTAINE,54150,54302,49.25340,5.88660,730,54
LANTENAY,01430,01206,46.05310,5.53790,260,01
LANTENAY,21370,21339,47.34350,4.86720,496,21
LANTENNE VERTIERE,25170,25326,47.23080,5.77570,562,25
LANTENOT,70200,70294,47.75460,6.50210,369,70
LANTEUIL,19190,19105,45.11820,1.64300,517,19
LANTHENANS,25250,25327,47.39150,6.62570,68,25
LANTHES,21250,21340,46.99920,5.20330,256,21
LANTIC,22410,22117,48.60570,-2.89690,1814,22
LANTIGNIE,69430,69109,46.15840,4.61740,849,69
LANTILLAC,56120,56103,47.95130,-2.65760,296,56
LANTILLY,21140,21341,47.54160,4.37820,97,21
LANTON,33138,33229,44.77190,-0.97990,7337,33
LANTOSQUE,06450,06074,43.97870,7.31210,1198,06
LANTRIAC,43260,43113,44.99030,4.00780,1921,43
LANTY,58250,58139,46.80850,3.82880,126,58
LANTY SUR AUBE,52120,52272,48.02520,4.74780,114,52
LANUEJOLS,30750,30139,44.12400,3.37640,341,30
LANUEJOLS,48000,48081,44.48950,3.58130,373,48
LANUEJOULS,12350,12121,44.42000,2.16150,779,12
LANVALLAY,22100,22118,48.45330,-2.00180,4291,22
LANVAUDAN,56240,56104,47.89030,-3.24790,808,56
LANVELLEC,22420,22119,48.60690,-3.52850,608,22
LANVENEGEN,56320,56105,48.00480,-3.53340,1145,56
LANVEOC,29160,29120,48.27640,-4.44340,2044,29
LANVOLLON,22290,22121,48.63420,-2.99130,1969,22
LANZAC,46200,46153,44.86930,1.46810,563,46
LAON,02000,02408,49.57110,3.61300,24220,02
LAONS,28270,28206,48.69910,1.19200,648,28
LAPALISSE,03120,03138,46.26130,3.64530,3138,03
LAPALUD,84840,84064,44.30730,4.68210,3853,84
LAPAN,18340,18122,46.92100,2.28800,229,18
LAPANOUSE DE CERNON,12230,12122,44.00880,3.09470,119,12
LAPARADE,47260,47135,44.40900,0.44250,395,47
LAPARROUQUIAL,81640,81135,44.11990,2.03020,91,81
LAPEGE,09400,09152,42.80260,1.55580,17,09
LAPENCHE,82240,82092,44.22490,1.56820,274,82
LAPENNE,09500,09153,43.14330,1.77510,119,09
LAPENTY,50600,50263,48.56730,-1.02710,381,50
LAPERCHE,47800,47136,44.54530,0.41560,141,47
LAPERRIERE SUR SAONE,21170,21342,47.10710,5.35130,432,21
LAPEYRE,65220,65260,43.32400,0.33100,90,65
LAPEYRERE,31310,31272,43.20540,1.31050,58,31
LAPEYROUSE,01330,01207,45.98490,4.98210,348,01
LAPEYROUSE,63700,63187,46.23080,2.88180,521,63
LAPEYROUSE FOSSAT,31180,31273,43.70330,1.51030,3043,31
LAPEYROUSE MORNAY,26210,26155,45.32790,4.98460,1178,26
LAPEYRUGUE,15120,15093,44.72940,2.53390,90,15
LAPLEAU,19550,19106,45.29710,2.15380,393,19
LAPLUME,47310,47137,44.12490,0.53740,1330,47
LAPOUTROIE,68650,68175,48.16480,7.16320,1881,68
LAPOUYADE,33620,33230,45.10940,-0.28540,550,33
LAPPION,02150,02409,49.59290,3.96890,283,02
LAPRADE,11390,11189,43.44050,2.25220,122,11
LAPRADE,16390,16180,45.27920,0.18660,248,16
LAPRUGNE,03250,03139,45.99410,3.76800,308,03
LAPS,63270,63188,45.67010,3.26830,601,63
LAPTE,43200,43114,45.18220,4.24550,1806,43
LAPUGNOY,62122,62489,50.52000,2.53300,3481,62
LAQUENEXY,57530,57385,49.07660,6.31260,1255,57
LAQUEUILLE,63820,63189,45.65250,2.75010,351,63
LARAGNE MONTEGLIN,05300,05070,44.33720,5.81970,3549,05
LARAJASSE,69590,69110,45.60730,4.51280,1804,69
LARAMIERE,46260,46154,44.36160,1.87020,356,46
LARAN,65670,65261,43.23300,0.47550,46,65
LARBEY,40250,40144,43.70380,-0.72880,237,40
LARBONT,09240,09154,42.99270,1.40080,60,09
LARBROYE,60400,60348,49.57130,2.95910,505,60
LARCAN,31800,31274,43.17100,0.71970,178,31
LARCAT,09310,09155,42.77000,1.64400,50,09
LARCAY,37270,37124,47.35150,0.77730,2657,37
LARCEVEAU ARROS CIBITS,64120,64314,43.22450,-1.09950,449,64
LARCHAMP,53220,53126,48.34920,-1.00300,1001,53
LARCHANT,77760,77244,48.28570,2.60000,730,77
LARCHE,19600,19107,45.11350,1.41380,1645,19
LARDIER ET VALENCA,05110,05071,44.43720,5.97210,391,05
LARDIERS,04230,04101,44.08460,5.72280,143,04
LARDY,91510,91330,48.52840,2.27070,5530,91
LAREE,32150,32193,43.90750,-0.05720,237,32
LAREOLE,31480,31275,43.74100,1.02060,157,31
LARGEASSE,79240,79147,46.67790,-0.51680,759,79
LARGENTIERE,07110,07132,44.53070,4.29840,1450,07
LARGILLAY MARSONNAY,39130,39278,46.55570,5.66990,128,39
LARGITZEN,68580,68176,47.56230,7.19330,352,68
LARGNY SUR AUTOMNE,02600,02410,49.26270,3.05590,239,02
LARIANS ET MUNANS,70230,70296,47.42270,6.22790,291,70
LARIVIERE,90150,90062,47.67820,6.99620,282,90
LARIVIERE ARNONCOURT,52400,52273,48.02110,5.72860,120,52
LARMOR BADEN,56870,56106,47.58630,-2.89950,917,56
LARMOR PLAGE,56260,56107,47.71610,-3.39130,8418,56
LARNAGE,26600,26156,45.10090,4.86350,1009,26
LARNAGOL,46160,46155,44.48920,1.78060,135,46
LARNAS,07220,07133,44.45530,4.59590,283,07
LARNAT,09310,09156,42.79380,1.62600,19,09
LARNAUD,39140,39279,46.70360,5.45720,608,39
LARNOD,25720,25328,47.17620,5.97180,773,25
LAROCHE PRES FEYT,19340,19108,45.70500,2.49760,80,19
LAROCHE SAINT CYDROINE,89400,89218,47.97430,3.46820,1185,89
LAROCHEMILLAY,58370,58140,46.88550,3.98360,226,58
LARODDE,63690,63190,45.51840,2.55620,296,63
LAROIN,64110,64315,43.29330,-0.43770,1030,64
LARONXE,54950,54303,48.54370,6.60220,361,54
LAROQUE,33410,33231,44.65940,-0.30340,285,33
LAROQUE,34190,34128,43.92530,3.73330,1668,34
LAROQUE D OLMES,09600,09157,42.96760,1.86890,2454,09
LAROQUE DE FA,11330,11191,42.95450,2.55470,138,11
LAROQUE DES ALBERES,66740,66093,42.51790,2.93140,2256,66
LAROQUE TIMBAUT,47340,47138,44.27870,0.76050,1589,47
LAROQUEBROU,15150,15094,44.97050,2.20170,785,15
LAROQUEVIEILLE,15250,15095,45.02830,2.52570,350,15
LAROUILLIES,59219,59333,50.03800,3.93130,231,59
LARRA,31330,31592,43.73550,1.22230,2273,31
LARRAU,64560,64316,43.00590,-0.98060,179,64
LARRAZET,82500,82093,43.93030,1.08090,678,82
LARRE,56230,56108,47.71240,-2.48970,1104,56
LARRE,61250,61224,48.49390,0.16580,459,61
LARRESSINGLE,32100,32194,43.93850,0.31760,213,32
LARRESSORE,64480,64317,43.36880,-1.44460,2163,64
LARRET,70600,70297,47.62560,5.63420,63,70
LARREULE,64410,64318,43.47420,-0.46860,194,64
LARREULE,65700,65262,43.44160,0.01800,379,65
LARREY,21330,21343,47.89860,4.42730,95,21
LARRIBAR SORHAPURU,64120,64319,43.28640,-1.00800,187,64
LARRINGES,74500,74146,46.37110,6.58620,1592,74
LARRIVIERE SAINT SAVIN,40270,40145,43.75540,-0.42870,583,40
LARRIVOIRE,39360,39280,46.33810,5.78900,112,39
LARROQUE,31580,31276,43.19660,0.61150,293,31
LARROQUE,65230,65263,43.31240,0.48880,101,65
LARROQUE,81140,81136,44.01360,1.68520,167,81
LARROQUE ENGALIN,32480,32195,43.98970,0.54850,44,32
LARROQUE SAINT SERNIN,32410,32196,43.82850,0.47110,162,32
LARROQUE SUR L OSSE,32100,32197,43.97520,0.28100,213,32
LARROQUE TOIRAC,46160,46157,44.52010,1.93560,126,46
LARTIGUE,32450,32198,43.53710,0.70090,198,32
LARTIGUE,33840,33232,44.25170,-0.08830,41,33
LARUNS,64440,64320,42.90700,-0.40870,1177,64
LARUSCADE,33620,33233,45.12060,-0.33940,2811,33
LARZAC,24170,24230,44.73920,0.99930,145,24
LARZICOURT,51290,51316,48.62470,4.73510,269,51
LASALLE,30460,30140,44.04030,3.85000,1202,30
LASBORDES,11400,11192,43.30080,2.06160,846,11
LASCAUX,19130,19109,45.33890,1.37340,228,19
LASCAZERES,65700,65264,43.49540,-0.02980,320,65
LASCELLE,15590,15096,45.03550,2.57900,260,15
LASCLAVERIES,64450,64321,43.43520,-0.29150,246,64
LASFAILLADES,81260,81137,43.56320,2.50090,84,81
LASGRAISSES,81300,81138,43.82390,2.03070,559,81
LASLADES,65350,65265,43.22930,0.16870,357,65
LASSALES,65670,65266,43.20960,0.48740,35,65
LASSAY LES CHATEAUX,53110,53127,48.44600,-0.50590,2247,53
LASSAY SUR CROISNE,41230,41112,47.36780,1.63040,241,41
LASSE,64220,64322,43.13770,-1.29320,334,64
LASSERAN,32550,32200,43.60250,0.52900,358,32
LASSERRADE,32160,32199,43.62940,0.05720,177,32
LASSERRE,09230,09158,43.07680,1.16230,252,09
LASSERRE,47600,47139,44.07550,0.38760,99,47
LASSERRE,64350,64323,43.51100,-0.08160,115,64
LASSERRE DE PROUILLE,11270,11193,43.18160,2.08370,292,11
LASSERRE PRADERE,31530,31277,43.63700,1.17600,1574,31
LASSEUBE,64290,64324,43.21180,-0.48550,1735,64
LASSEUBE PROPRE,32550,32201,43.57150,0.57860,337,32
LASSEUBETAT,64290,64325,43.18440,-0.44470,188,64
LASSICOURT,10500,10189,48.43470,4.49980,55,10
LASSIGNY,60310,60350,49.59970,2.84230,1469,60
LASSON,89570,89219,48.06410,3.80970,141,89
LASSOUTS,12500,12124,44.48400,2.85090,318,12
LASSUR,09310,09159,42.74250,1.71950,82,09
LASSY,35580,35149,47.97100,-1.86530,1841,35
LASSY,95270,95331,49.09530,2.43730,196,95
LASTIC,15500,15097,45.11150,3.22030,109,15
LASTIC,63760,63191,45.70450,2.57670,98,63
LASTOURS,11600,11194,43.32730,2.37940,144,11
LATAULE,60490,60351,49.53520,2.67590,115,60
LATHUILE,74210,74147,45.77270,6.19640,1105,74
LATHUS SAINT REMY,86390,86120,46.32230,0.93720,1214,86
LATILLE,86190,86121,46.61200,0.06720,1494,86
LATILLY,02210,02411,49.15400,3.31230,198,02
LATOUE,31800,31278,43.17280,0.78150,310,31
LATOUILLE LENTILLAC,46400,46159,44.84710,1.98050,247,46
LATOUR,31310,31279,43.20280,1.28220,80,31
LATOUR BAS ELNE,66200,66094,42.60410,3.00670,3228,66
